t_rel_s,mean,sd,ci95_lo,ci95_hi,n,scenario,method
367.0,0.9986654999999999,0.0020817337789246306,0.9976912186011322,0.9996397813988676,20,S1,framework
368.0,0.9977135,0.0019643246462307195,0.9967941677666784,0.9986328322333217,20,S1,framework
369.0,0.9986700000000001,0.001652404945908584,0.9978966506800753,0.9994433493199248,20,S1,framework
370.0,0.9975415,0.002071237298661951,0.9965721311051119,0.998510868894888,20,S1,framework
371.0,0.9987964999999999,0.0011682162516102525,0.9982497579644324,0.9993432420355673,20,S1,framework
372.0,0.9986594999999999,0.0018309487761957331,0.9978025895953234,0.9995164104046764,20,S1,framework
373.0,0.9987345,0.0019012169925159935,0.9978447030577722,0.9996242969422278,20,S1,framework
374.0,0.999028,0.0013603621808760678,0.9983913309014012,0.9996646690985989,20,S1,framework
375.0,0.999255,0.0009510188442429824,0.9988099094801175,0.9997000905198825,20,S1,framework
376.0,0.9974529999999999,0.0026463362956120427,0.9962144764894215,0.9986915235105783,20,S1,framework
377.0,0.9986194999999999,0.001824432067362614,0.9977656395089397,0.9994733604910601,20,S1,framework
378.0,0.9985090000000001,0.001651668693680488,0.9977359952567249,0.9992820047432753,20,S1,framework
379.0,0.997937,0.0021138468300831662,0.996947689230556,0.9989263107694439,20,S1,framework
380.0,0.9977180000000001,0.0023371273415298327,0.9966241907345262,0.998811809265474,20,S1,framework
381.0,0.998174,0.002284631491648391,0.9971047595485479,0.9992432404514521,20,S1,framework
382.0,0.9986824999999999,0.001621720577528377,0.997923511406529,0.9994414885934708,20,S1,framework
383.0,0.9981449999999998,0.0018978505847682683,0.9972567785850959,0.9990332214149038,20,S1,framework
384.0,0.9984965000000001,0.0016166055242552576,0.9977399053251507,0.9992530946748496,20,S1,framework
385.0,0.9978985,0.0021615619961402738,0.9968868578454366,0.9989101421545634,20,S1,framework
386.0,0.998362,0.0015678063790230288,0.9976282440281401,0.9990957559718598,20,S1,framework
387.0,0.998856,0.0013533755070777266,0.9982226007653917,0.9994893992346082,20,S1,framework
388.0,0.9984230000000002,0.002097760961747461,0.9974412176486771,0.9994047823513232,20,S1,framework
389.0,0.9979615,0.0018105023292474716,0.9971141588270553,0.9988088411729446,20,S1,framework
390.0,0.9983515000000001,0.0014156206561453048,0.9976889691388985,0.9990140308611016,20,S1,framework
391.0,0.9985350000000002,0.0014478823011193664,0.9978573702242759,0.9992126297757244,20,S1,framework
392.0,0.9982875,0.0014389062915247455,0.9976140711260781,0.9989609288739218,20,S1,framework
393.0,0.9984394999999999,0.0011044097018198056,0.9979226203489583,0.9989563796510416,20,S1,framework
394.0,0.9978405,0.001900469401850084,0.996951052940974,0.9987299470590261,20,S1,framework
395.0,0.998664,0.0015316671343755864,0.9979471577152723,0.9993808422847277,20,S1,framework
396.0,0.9977515,0.0021805848442924517,0.9967309548784502,0.9987720451215498,20,S1,framework
397.0,0.9985000000000002,0.0017937053680491663,0.9976605200468804,0.9993394799531199,20,S1,framework
398.0,0.9979805,0.0022745721980650603,0.9969159674428634,0.9990450325571367,20,S1,framework
399.0,0.9982865000000001,0.0013558888131717135,0.9976519245019321,0.9989210754980681,20,S1,framework
400.0,0.9979219999999998,0.0019256102245371724,0.9970207866737668,0.9988232133262327,20,S1,framework
401.0,0.9984074999999999,0.0018601609296538075,0.9975369178866624,0.9992780821133374,20,S1,framework
402.0,0.9984760000000001,0.0018650226469628312,0.9976031425329221,0.9993488574670781,20,S1,framework
403.0,0.9981885,0.0022308654799143863,0.9971444228166152,0.9992325771833849,20,S1,framework
404.0,0.9988170000000001,0.0010823079627886836,0.9983104642812319,0.9993235357187682,20,S1,framework
405.0,0.9978424999999997,0.0017353109079840503,0.9970303494954456,0.9986546505045539,20,S1,framework
406.0,0.9987285,0.0015336275366113615,0.9980107402187836,0.9994462597812165,20,S1,framework
407.0,0.9988695,0.0014367634497460962,0.9981970740069012,0.9995419259930988,20,S1,framework
408.0,0.999312,0.0010893049449800056,0.9988021895927649,0.9998218104072351,20,S1,framework
409.0,0.9984780000000001,0.0019601546662928056,0.9975606193773638,0.9993953806226363,20,S1,framework
410.0,0.9980375,0.0019357165815817395,0.9971315567530739,0.9989434432469262,20,S1,framework
411.0,0.9986625,0.0019231385394987168,0.9977624434579733,0.9995625565420267,20,S1,framework
412.0,0.998771,0.0015595306311431303,0.9980411171973719,0.999500882802628,20,S1,framework
413.0,0.9986050000000001,0.001502172111521049,0.997901961810886,0.9993080381891142,20,S1,framework
414.0,0.9979975,0.0021181046020589058,0.9970061965319321,0.9989888034680678,20,S1,framework
415.0,0.9992504999999999,0.0011720852986743075,0.9987019471946673,0.9997990528053325,20,S1,framework
416.0,0.9986839999999999,0.0017207324022055195,0.9978786724461741,0.9994893275538257,20,S1,framework
417.0,0.9982274999999999,0.0020671436560473575,0.9972600469888302,0.9991949530111697,20,S1,framework
418.0,0.997937,0.0016303570806808908,0.9971739693986326,0.9987000306013674,20,S1,framework
419.0,0.9984000000000002,0.0015539186458417877,0.9976727436873417,0.9991272563126586,20,S1,framework
420.0,0.9983415000000001,0.0025073329823161704,0.9971680320425843,0.9995149679574159,20,S1,framework
421.0,0.9978994999999999,0.00184257392910312,0.9970371488562859,0.998761851143714,20,S1,framework
422.0,0.9983785000000001,0.0017759334832256881,0.9975473375450069,0.9992096624549932,20,S1,framework
423.0,0.9980459999999999,0.0020544057919249336,0.9970845084927464,0.9990074915072533,20,S1,framework
424.0,0.9983574999999998,0.0015785432158197396,0.9976187190338397,0.9990962809661599,20,S1,framework
425.0,0.9983835000000003,0.001569147522500158,0.9976491163536721,0.9991178836463285,20,S1,framework
426.0,0.9981905,0.0020015059461894087,0.9972537663826482,0.9991272336173518,20,S1,framework
427.0,0.9991859999999999,0.0010696010077545178,0.9986854113192495,0.9996865886807503,20,S1,framework
428.0,0.9978204999999999,0.002271332729571138,0.9967574835607875,0.9988835164392122,20,S1,framework
429.0,0.998282,0.0019824880699183052,0.9973541670227226,0.9992098329772774,20,S1,framework
430.0,0.9980905,0.0020275198097546108,0.997141591519733,0.999039408480267,20,S1,framework
431.0,0.998522,0.0018226516253438151,0.9976689727814544,0.9993750272185457,20,S1,framework
432.0,0.9991455,0.0012437315457504159,0.9985634157188699,0.9997275842811302,20,S1,framework
433.0,0.9985875,0.001614933190731527,0.9978316880013319,0.999343311998668,20,S1,framework
434.0,0.9985885,0.0018159563958363627,0.9977386062453182,0.9994383937546818,20,S1,framework
435.0,0.9988595,0.001485361820177864,0.9981643292694107,0.9995546707305893,20,S1,framework
436.0,0.9988360000000001,0.0012758625565310328,0.9982388779429318,0.9994331220570684,20,S1,framework
437.0,0.9988519999999997,0.0014119027847852102,0.9981912091562558,0.9995127908437437,20,S1,framework
438.0,0.9980859999999998,0.0016881207240441556,0.9972959351813712,0.9988760648186285,20,S1,framework
439.0,0.9980705000000001,0.002206675219944207,0.9970377442067764,0.9991032557932238,20,S1,framework
440.0,0.9982144999999999,0.0016685558678721344,0.9974335918159193,0.9989954081840805,20,S1,framework
441.0,0.9990914999999999,0.0011329201904347634,0.9985612770295524,0.9996217229704474,20,S1,framework
442.0,0.9978545000000001,0.002023455811490003,0.9969074935294686,0.9988015064705316,20,S1,framework
443.0,0.9983365,0.0017236047751885083,0.9975298281342375,0.9991431718657624,20,S1,framework
444.0,0.9989855000000001,0.001475157351107439,0.9982951051079455,0.9996758948920547,20,S1,framework
445.0,0.99795,0.0024897262584680376,0.996784772242995,0.999115227757005,20,S1,framework
446.0,0.9980855000000002,0.0015769006076210969,0.9973474877981412,0.9988235122018592,20,S1,framework
447.0,0.9987640000000001,0.0015540622489733833,0.9980366764790072,0.999491323520993,20,S1,framework
448.0,0.9984175000000001,0.002124275418261852,0.9974233085010499,0.9994116914989503,20,S1,framework
449.0,0.9986164999999998,0.0014885148904016387,0.9979198535871212,0.9993131464128784,20,S1,framework
450.0,0.9988700000000001,0.0017222323334923028,0.9980639704567236,0.9996760295432767,20,S1,framework
451.0,0.998276,0.00209680810054863,0.9972946636014453,0.9992573363985549,20,S1,framework
452.0,0.9981855,0.0013846811337290927,0.9975374492811169,0.998833550718883,20,S1,framework
453.0,0.9986415000000001,0.0014197749080307248,0.9979770248891682,0.999305975110832,20,S1,framework
454.0,0.9988399999999998,0.0014464875788576539,0.998163022974387,0.9995169770256127,20,S1,framework
455.0,0.9987265000000001,0.001619493991799192,0.9979685534807275,0.9994844465192726,20,S1,framework
456.0,0.9984275,0.0015903586983676552,0.9976831892177888,0.9991718107822113,20,S1,framework
457.0,0.9978819999999999,0.0017771727991095058,0.9970502575273191,0.9987137424726807,20,S1,framework
458.0,0.9978119999999999,0.0018351755975067263,0.9969531113820564,0.9986708886179434,20,S1,framework
459.0,0.9980714999999998,0.0017021852054591995,0.99727485280145,0.9988681471985495,20,S1,framework
460.0,0.9985850000000001,0.0017393903953306215,0.9977709402365968,0.9993990597634033,20,S1,framework
461.0,0.9987114999999998,0.0015132998972270377,0.9980032538468637,0.9994197461531358,20,S1,framework
462.0,0.998238,0.0017181587451933085,0.9974338769547331,0.9990421230452668,20,S1,framework
463.0,0.9986790000000001,0.0014216628514376684,0.9980136413044552,0.9993443586955449,20,S1,framework
464.0,0.9985125,0.0019051726679587024,0.9976208517446779,0.9994041482553222,20,S1,framework
465.0,0.9983224999999998,0.001966192888219319,0.9974022934025127,0.9992427065974868,20,S1,framework
466.0,0.998808,0.001465370799131512,0.9981221853552594,0.9994938146447406,20,S1,framework
467.0,0.9980695,0.00208820364756032,0.9970921906094032,0.9990468093905969,20,S1,framework
468.0,0.9992255,0.0011686856089777086,0.9986785382984228,0.9997724617015772,20,S1,framework
469.0,0.9983069999999998,0.0014838396139745034,0.9976125416838432,0.9990014583161565,20,S1,framework
470.0,0.9990225,0.0015526102808530256,0.9982958560210051,0.999749143978995,20,S1,framework
471.0,0.9994470000000002,0.001005129475817858,0.9989765849250002,0.9999174150750002,20,S1,framework
472.0,0.997837,0.0020474325385711756,0.9968787720757758,0.9987952279242241,20,S1,framework
473.0,0.9975179999999998,0.0024423814952666753,0.9963749302742415,0.9986610697257581,20,S1,framework
474.0,0.998994,0.001403673376312456,0.9983370606379778,0.9996509393620223,20,S1,framework
475.0,0.9979425000000001,0.0022527056831146046,0.9968882012868784,0.9989967987131217,20,S1,framework
476.0,0.9982219999999998,0.0019903070379373995,0.9972905076330462,0.9991534923669535,20,S1,framework
477.0,0.9983469999999999,0.0015312949456346848,0.9976303319049649,0.9990636680950349,20,S1,framework
478.0,0.9979355,0.0021355351233725765,0.9969360387968459,0.9989349612031541,20,S1,framework
479.0,0.9979374999999999,0.0020511251726026427,0.9969775438698514,0.9988974561301485,20,S1,framework
480.0,0.9989379999999999,0.0012421526306757688,0.9983566546738712,0.9995193453261285,20,S1,framework
481.0,0.9989195000000001,0.0015771142033874149,0.9981813878322453,0.9996576121677548,20,S1,framework
482.0,0.997937,0.0016988822951080418,0.9971418986110777,0.9987321013889222,20,S1,framework
483.0,0.9979669999999998,0.0022234210245996046,0.9969264069289503,0.9990075930710494,20,S1,framework
484.0,0.9985320000000002,0.0025009274069306467,0.9973615299441463,0.9997024700558541,20,S1,framework
485.0,0.9989220000000001,0.0014883993521830658,0.9982254076606724,0.9996185923393278,20,S1,framework
486.0,0.9986919999999999,0.0017540767552071202,0.9978710668085967,0.9995129331914031,20,S1,framework
487.0,0.9991479999999999,0.0010550809397736724,0.9986542069202468,0.9996417930797531,20,S1,framework
488.0,0.9986124999999999,0.0014506944797869183,0.9979335540841457,0.9992914459158541,20,S1,framework
489.0,0.9985125,0.0019413339824921776,0.9976039277285211,0.9994210722714789,20,S1,framework
490.0,0.9986304999999998,0.0017311556073450255,0.9978202942360077,0.9994407057639918,20,S1,framework
491.0,0.9985189999999999,0.001832659557209568,0.9976612889251627,0.9993767110748372,20,S1,framework
492.0,0.9983150000000002,0.0015150247522730561,0.9976059465898536,0.9990240534101468,20,S1,framework
493.0,0.9985375,0.0012759305169994701,0.9979403461364534,0.9991346538635465,20,S1,framework
494.0,0.9990994999999998,0.0010471137021656962,0.9986094357022266,0.999589564297773,20,S1,framework
495.0,0.9978524999999999,0.0021582031390658487,0.9968424298389365,0.9988625701610634,20,S1,framework
496.0,0.9986725,0.0017111180555414711,0.9978716720989214,0.9994733279010786,20,S1,framework
497.0,0.997816,0.0020623093851311553,0.9968508094972637,0.9987811905027364,20,S1,framework
498.0,0.9993865,0.001047353934044215,0.9988963232702467,0.9998766767297532,20,S1,framework
499.0,0.999091,0.0012786748897527524,0.9984925617304683,0.9996894382695316,20,S1,framework
500.0,0.9986685000000002,0.001678684557058082,0.9978828514434623,0.999454148556538,20,S1,framework
501.0,0.9980459999999999,0.0017422562504135954,0.9972305989751311,0.9988614010248686,20,S1,framework
502.0,0.9985980000000001,0.0016669530981941088,0.9978178419352189,0.9993781580647813,20,S1,framework
503.0,0.9983109999999998,0.0020459508148638716,0.997353465543817,0.9992685344561827,20,S1,framework
504.0,0.9982654999999999,0.0016375992537215785,0.9974990799573157,0.9990319200426842,20,S1,framework
505.0,0.9980165000000001,0.00246172441700187,0.9968643775082076,0.9991686224917926,20,S1,framework
506.0,0.9981985,0.0014916655297457122,0.997500379042519,0.998896620957481,20,S1,framework
507.0,0.9982390000000001,0.0015922308084471992,0.9974938130433012,0.998984186956699,20,S1,framework
508.0,0.9983974999999999,0.0017716506576161007,0.9975683419690923,0.9992266580309076,20,S1,framework
509.0,0.9981285,0.0018706634764449855,0.9972530025434602,0.9990039974565398,20,S1,framework
510.0,0.9983600000000001,0.0016707609359998708,0.9975780598122685,0.9991419401877317,20,S1,framework
511.0,0.998566,0.0015704957313234869,0.9978309853725196,0.9993010146274803,20,S1,framework
512.0,0.998556,0.0018618423247163695,0.9976846309695504,0.9994273690304496,20,S1,framework
513.0,0.9986824999999999,0.0022442133189722975,0.9976321758356415,0.9997328241643584,20,S1,framework
514.0,0.997806,0.0018155712454675057,0.9969562865012395,0.9986557134987605,20,S1,framework
515.0,0.997851,0.0023734538457477433,0.9967401894072173,0.9989618105927828,20,S1,framework
516.0,0.9984740000000001,0.0015022383299596645,0.9977709308197028,0.9991770691802974,20,S1,framework
517.0,0.998856,0.0009966808072692794,0.9983895390235957,0.9993224609764042,20,S1,framework
518.0,0.9979785000000001,0.0017501737507729855,0.9971593934709003,0.9987976065290999,20,S1,framework
519.0,0.9982024999999999,0.0023425040021310376,0.9971061743799062,0.9992988256200935,20,S1,framework
520.0,0.998363,0.0015955962422934812,0.9976162379717771,0.9991097620282229,20,S1,framework
521.0,0.9986404999999998,0.0015951092191610668,0.9978939659056192,0.9993870340943805,20,S1,framework
522.0,0.9981099999999999,0.002345905727903511,0.9970120823232381,0.9992079176767618,20,S1,framework
523.0,0.9985249999999997,0.0016250878518762654,0.9977644354736236,0.9992855645263757,20,S1,framework
524.0,0.9985455,0.0015309215490918193,0.9978290066599264,0.9992619933400736,20,S1,framework
525.0,0.9983485,0.001666200452337125,0.9975686941843228,0.9991283058156771,20,S1,framework
526.0,0.9990125000000001,0.0014922214983037853,0.9983141188412243,0.9997108811587758,20,S1,framework
527.0,0.9991,0.001066074945523862,0.9986010615671715,0.9995989384328284,20,S1,framework
528.0,0.998292,0.0019864027259027042,0.9973623349073257,0.9992216650926742,20,S1,framework
529.0,0.9984005000000001,0.0015985667099986142,0.9976523477500975,0.9991486522499028,20,S1,framework
530.0,0.9985375,0.0013791067856825912,0.997892058156309,0.9991829418436909,20,S1,framework
531.0,0.998143,0.0020926590991518787,0.9971636053938712,0.9991223946061288,20,S1,framework
532.0,0.9982694999999999,0.002249019610969711,0.9972169264217452,0.9993220735782546,20,S1,framework
533.0,0.9982305,0.0018211028324385732,0.9973781976388466,0.9990828023611534,20,S1,framework
534.0,0.9988829999999999,0.0012553091462391168,0.9982954972350493,0.9994705027649504,20,S1,framework
535.0,0.9977644999999999,0.0017490854000997505,0.9969459028346945,0.9985830971653054,20,S1,framework
536.0,0.9985750000000003,0.001865522362291736,0.9977019086589493,0.9994480913410514,20,S1,framework
537.0,0.9988024999999998,0.0017833318166906188,0.9979678750183616,0.999637124981638,20,S1,framework
